,MANUFACTURE_YEAR,TAIL_NUM,NUMBER_OF_SEATS
4725,2009,N772CK,0.0
4726,2009,N779SK,66.0
4727,2009,N780SK,66.0
4728,2009,N782SK,66.0
4729,2009,N783SK,66.0
4730,2009,N784SK,66.0
4731,2009,N785SK,66.0
4732,2009,N786SK,66.0
4733,2009,N787SK,66.0
4734,2009,N788SK,66.0
4735,2009,N789SK,66.0
4736,2009,N790SK,66.0
4737,2009,N791SK,66.0
4738,2009,N792SK,66.0
4739,2009,N793SK,66.0
4740,2009,N825SK,76.0
4741,2009,N506KM,0.0
4742,2009,N435QX,70.0
4743,2009,N436QX,70.0
4744,2009,N437QX,70.0
4745,2009,N438QX,70.0
4746,2009,N439QX,70.0
4747,2009,N77430,173.0
4748,2009,N77431,173.0
4749,2009,N75432,173.0
4750,2009,N75433,173.0
4751,2009,N37434,173.0
4752,2009,N75435,173.0
4753,2009,N75436,173.0
4754,2009,N37437,173.0
4755,2009,N78438,173.0
4756,2009,N57439,173.0
4757,2009,N45440,173.0
4758,2009,N53441,173.0
4759,2009,N53442,173.0
4760,2009,N7724A,143.0
4761,2009,N7749B,143.0
4762,2010,N943WN,143.0
4763,2010,N944WN,143.0
4764,2010,N945WN,143.0
4765,2010,N946WN,143.0
4766,2010,N947WN,143.0
4767,2010,N948WN,143.0
4768,2010,N949WN,143.0
4769,2010,N950WN,143.0
4770,2010,N951WN,143.0
4771,2010,N952WN,143.0
4772,2010,N953WN,143.0
4773,2010,N782SB,13.0
4774,2010,N66BW,8.0
4775,2010,N337UP,0.0
4776,2010,N338UP,0.0
4777,2010,N339UP,0.0
4778,2010,N340UP,0.0
4779,2010,N341UP,0.0
4780,2010,N774SA,0.0
4781,2010,N775SA,0.0
4782,2010,N821NN,172.0
4783,2010,N822NN,172.0
4784,2010,N823NN,172.0
4785,2010,N824NN,172.0
4786,2010,N835NN,172.0
4787,2010,N836NN,172.0
4788,2010,N837NN,172.0
4789,2010,N838NN,172.0
4790,2010,N839NN,172.0
4791,2010,N840NN,172.0
4792,2010,N841NN,172.0
4793,2010,N842NN,172.0
4794,2010,N843NN,172.0
4795,2010,N844NN,172.0
4796,2010,N845NN,172.0
4797,2010,N846NN,172.0
4798,2010,N847NN,172.0
4799,2010,N848NN,172.0
4800,2010,N849NN,172.0
4801,2010,N850NN,172.0
4802,2010,N851NN,172.0
4803,2010,N852NN,172.0
4804,2010,N853NN,172.0
4805,2010,N854NN,172.0
4806,2010,N855NN,172.0
4807,2010,N856NN,172.0
4808,2010,N857NN,172.0
4809,2010,N858NN,172.0
4810,2010,N859NN,172.0
4811,2010,N860NN,172.0
4812,2010,N861NN,172.0
4813,2010,N862NN,172.0
4814,2010,N863NN,172.0
4815,2010,N864NN,172.0
4816,2010,N865NN,172.0
4817,2010,N866NN,172.0
4818,2010,N127UW,150.0
4819,2010,N128UW,150.0
4820,2010,N284AY,247.0
4821,2010,N285AY,247.0
4822,2010,N825NN,172.0
4823,2010,N826NN,172.0
4824,2010,N827NN,172.0
4825,2010,N829NN,172.0
4826,2010,N830NN,172.0
4827,2010,N831NN,172.0
4828,2010,N832NN,172.0
4829,2010,N833NN,172.0
4830,2010,N834NN,172.0
4831,2010,N529AS,157.0
4832,2010,N531AS,157.0
4833,2010,N532AS,157.0
4834,2010,N530AS,157.0
4835,2010,N835VA,146.0
4836,2010,N836VA,146.0
4837,2010,N317JB,100.0
4838,2010,N318JB,100.0
4839,2010,N323JB,100.0
4840,2010,N324JB,100.0
4841,2010,N3772H,160.0
4842,2010,N3773D,160.0
4843,2010,N709DN,291.0
4844,2010,N710DN,291.0
4845,2010,N205FR,180.0
4846,2010,N206FR,180.0
4847,2010,N207FR,180.0
4848,2010,N852FD,0.0
4849,2010,N854FD,0.0
4850,2010,N855FD,0.0
4851,2010,N856FD,0.0
4852,2010,N857FD,0.0
4853,2010,N883FD,0.0
4854,2010,N380HA,294.0
4855,2010,N381HA,294.0
4856,2010,N382HA,294.0
4857,2010,N536EA,65.0
4858,2010,N538EG,65.0
4859,2010,N601NK,178.0
4860,2010,N602NK,178.0
4861,2010,N603NK,178.0
4862,2010,N604NK,178.0
4863,2010,N535NK,145.0
4864,2010,N536NK,145.0
4865,2010,N698NK,182.0
4866,2010,N697NK,182.0
4867,2010,N537EA,70.0
4868,2010,N534AE,70.0
4869,2010,N539EA,70.0
4870,2010,N526EA,70.0
4871,2010,N525AE,70.0
4872,2010,N530EA,70.0
4873,2010,N593ML,50.0
4874,2010,N794SK,66.0
4875,2010,N795SK,66.0
4876,2010,N796SK,66.0
4877,2010,N797SK,66.0
4878,2010,N76519,154.0
4879,2010,N77520,154.0
4880,2010,N79521,154.0
4881,2010,N76522,154.0
4882,2010,N76523,154.0
4883,2010,N78524,154.0
4884,2010,N77525,154.0
4885,2010,N76526,154.0
4886,2010,N87527,154.0
4887,2010,N76528,154.0
4888,2010,N76529,154.0
4889,2010,N38443,173.0
4890,2010,N36444,173.0
4891,2010,N76021,276.0
4892,2010,N77022,276.0
4893,2011,N954WN,143.0
4894,2011,N955WN,143.0
4895,2011,N956WN,143.0
4896,2011,N957WN,143.0
4897,2011,N958WN,143.0
4898,2011,N959WN,143.0
4899,2011,N960WN,143.0
4900,2011,N961WN,143.0
4901,2011,N962WN,143.0
4902,2011,N963WN,143.0
4903,2011,N964WN,143.0
4904,2011,N965WN,143.0
4905,2011,N966WN,143.0
4906,2011,N967WN,143.0
4907,2011,N968WN,143.0
4908,2011,N969WN,143.0
4909,2011,N247LR,76.0
4910,2011,N248LR,76.0
4911,2011,N249LR,76.0
4912,2011,N342UP,0.0
4913,2011,N343UP,0.0
4914,2011,N344UP,0.0
4915,2011,N345UP,0.0
4916,2011,N346UP,0.0
4917,2011,N856GT,0.0
4918,2011,N551UW,187.0
4919,2011,N552UW,187.0
4920,2011,N553UW,187.0
4921,2011,N554UW,187.0
4922,2011,N867NN,172.0
4923,2011,N868NN,160.0
4924,2011,N869NN,160.0
4925,2011,N870NN,160.0
4926,2011,N871NN,160.0
4927,2011,N872NN,160.0
4928,2011,N873NN,172.0
4929,2011,N874NN,160.0
4930,2011,N875NN,160.0
4931,2011,N876NN,160.0
4932,2011,N877NN,160.0
4933,2011,N878NN,160.0
4934,2011,N879NN,160.0
4935,2011,N880NN,160.0
4936,2011,N881NN,160.0
4937,2011,N882NN,160.0
4938,2011,N543UW,187.0
4939,2011,N544UW,187.0
4940,2011,N545UW,187.0
4941,2011,N546UW,187.0
4942,2011,N549UW,187.0
4943,2011,N973UY,187.0
4944,2011,N974UY,187.0
4945,2011,N975UY,187.0
4946,2011,N535AS,157.0
4947,2011,N533AS,157.0
4948,2011,N534AS,157.0
4949,2011,N837VA,146.0
4950,2011,N838VA,146.0
4951,2011,N839VA,146.0
4952,2011,N840VA,146.0
4953,2011,N841VA,146.0
4954,2011,N842VA,146.0
4955,2011,N843VA,146.0
4956,2011,N844VA,146.0
4957,2011,N845VA,146.0
4958,2011,N846VA,146.0
4959,2011,N847VA,146.0
4960,2011,N848VA,146.0
4961,2011,N328JB,100.0
4962,2011,N329JB,100.0
4963,2011,N334JB,100.0
4964,2011,N337JB,100.0
4965,2011,N339JB,100.0
4966,2011,N346JB,100.0
4967,2011,N784JB,150.0
4968,2011,N789JB,150.0
4969,2011,N793JB,150.0
4970,2011,N794JB,150.0
4971,2011,N210FR,180.0
4972,2011,N211FR,180.0
4973,2011,N213FR,180.0
4974,2011,N216FR,180.0
4975,2011,N990FX,0.0
4976,2011,N991FX,0.0
4977,2011,N992FX,0.0
4978,2011,N993FX,0.0
4979,2011,N994FX,0.0
4980,2011,N858FD,0.0
4981,2011,N861FD,0.0
4982,2011,N862FD,0.0
4983,2011,N884FD,0.0
4984,2011,N885FD,0.0
4985,2011,N844FD,0.0
4986,2011,N842FD,0.0
4987,2011,N843FD,0.0
4988,2011,N892FD,0.0
4989,2011,N383HA,294.0
4990,2011,N384HA,294.0
4991,2011,N541EA,65.0
4992,2011,N542EA,65.0
4993,2011,N543EA,65.0
4994,2011,N605NK,178.0
4995,2011,N606NK,178.0
4996,2011,N607NK,178.0
4997,2011,N608NK,178.0
4998,2011,N609NK,178.0
4999,2011,N546FF,70.0
5000,2011,N544EA,70.0
5001,2011,N545PB,70.0
5002,2011,N540EG,70.0
5003,2011,N630SK,66.0
5004,2011,N631SK,66.0
5005,2011,N632SK,66.0
5006,2011,N633SK,66.0
5007,2011,N487CA,50.0
5008,2011,N440QX,70.0
5009,2011,N441QX,70.0
5010,2011,N442QX,70.0
5011,2011,N443QX,70.0
5012,2011,N444QX,70.0
5013,2011,N445QX,70.0
5014,2011,N446QX,70.0
5015,2011,N447QX,70.0
5016,2011,N832SY,183.0
5017,2011,N833SY,183.0
5018,2011,N834SY,183.0
5019,2011,N835SY,186.0
5020,2011,N77530,154.0
5021,2011,N87531,154.0
5022,2011,N73445,173.0
5023,2011,N555LV,143.0
5024,2011,N556WN,143.0
5025,2012,N8301J,175.0
5026,2012,N8302F,175.0
5027,2012,N8303R,175.0
5028,2012,N8305E,175.0
5029,2012,N8306H,175.0
5030,2012,N8307K,175.0
5031,2012,N8308K,175.0
5032,2012,N8309C,175.0
5033,2012,N8310C,175.0
5034,2012,N8311Q,175.0
5035,2012,N8312C,175.0
5036,2012,N8313F,175.0
5037,2012,N8314L,175.0
5038,2012,N8315C,175.0
5039,2012,N8316H,175.0
5040,2012,N8317M,175.0
5041,2012,N8318F,175.0
5042,2012,N8319F,175.0
5043,2012,N8320J,175.0
5044,2012,N8321D,175.0
5045,2012,N8322X,175.0
5046,2012,N8323C,175.0
5047,2012,N8324A,175.0
5048,2012,N8325D,175.0
5049,2012,N8326F,175.0
5050,2012,N8327A,175.0
5051,2012,N8328A,175.0
5052,2012,N8329B,175.0
5053,2012,N8600F,175.0
5054,2012,N8601C,175.0
5055,2012,N8602F,175.0
5056,2012,N8603F,175.0
5057,2012,N8604K,175.0
5058,2012,N8605E,175.0
5059,2012,N275MB,9.0
5060,2012,N668CP,136.0
5061,2012,N347UP,0.0
5062,2012,N348UP,0.0
5063,2012,N349UP,0.0
5064,2012,N350UP,0.0
5065,2012,N351UP,0.0
5066,2012,N352UP,0.0
5067,2012,N353UP,0.0
5068,2012,N850GT,0.0
5069,2012,N714SA,0.0
5070,2012,N777SA,0.0
5071,2012,N703GT,0.0
5072,2012,N702GT,0.0
5073,2012,N558UW,187.0
5074,2012,N883NN,160.0
5075,2012,N884NN,160.0
5076,2012,N885NN,160.0
5077,2012,N886NN,160.0
5078,2012,N887NN,160.0
5079,2012,N889NN,160.0
5080,2012,N890NN,160.0
5081,2012,N891NN,160.0
5082,2012,N892NN,160.0
5083,2012,N893NN,160.0
5084,2012,N894NN,160.0
5085,2012,N895NN,160.0
5086,2012,N896NN,160.0
5087,2012,N897NN,160.0
5088,2012,N898NN,160.0
5089,2012,N899NN,160.0
5090,2012,N901NN,160.0
5091,2012,N902NN,160.0
5092,2012,N903NN,160.0
5093,2012,N904NN,160.0
5094,2012,N905NN,160.0
5095,2012,N906NN,160.0
5096,2012,N907NN,160.0
5097,2012,N908NN,160.0
5098,2012,N909NN,160.0
5099,2012,N910NN,160.0
5100,2012,N912NN,160.0
5101,2012,N976UY,187.0
5102,2012,N556UW,187.0
5103,2012,N557UW,187.0
5104,2012,N559UW,187.0
5105,2012,N560UW,187.0
5106,2012,N561UW,187.0
5107,2012,N562UW,187.0
5108,2012,N563UW,187.0
5109,2012,N717AN,304.0
5110,2012,N718AN,304.0
5111,2012,N977UY,187.0
5112,2012,N978UY,187.0
5113,2012,N982VJ,187.0
5114,2012,N536AS,157.0
5115,2012,N537AS,157.0
5116,2012,N538AS,157.0
5117,2012,N402AS,181.0
5118,2012,N403AS,181.0
5119,2012,N407AS,181.0
5120,2012,N408AS,181.0
5121,2012,N849VA,146.0
5122,2012,N851VA,146.0
5123,2012,N852VA,146.0
5124,2012,N853VA,146.0
5125,2012,N854VA,146.0
5126,2012,N855VA,146.0
5127,2012,N348JB,100.0
5128,2012,N351JB,100.0
5129,2012,N353JB,100.0
5130,2012,N796JB,162.0
5131,2012,N804JB,150.0
5132,2012,N805JB,150.0
5133,2012,N806JB,150.0
5134,2012,N807JB,150.0
5135,2012,N809JB,150.0
5136,2012,N821JB,150.0
5137,2012,N774DE,160.0
5138,2012,N260JX,50.0
5139,2012,N985FX,0.0
5140,2012,N986FX,0.0
5141,2012,N987FX,0.0
5142,2012,N988FX,0.0
5143,2012,N989FX,0.0
5144,2012,N21FE,0.0
5145,2012,N24FE,0.0
5146,2012,N26FE,0.0
5147,2012,N28FE,0.0
5148,2012,N297FE,0.0
5149,2012,N298FE,0.0
5150,2012,N863FD,0.0
5151,2012,N864FD,0.0
5152,2012,N890FD,0.0
5153,2012,N886FD,0.0
5154,2012,N887FD,0.0
5155,2012,N889FD,0.0
5156,2012,N279NV,177.0
5157,2012,N280NV,186.0
5158,2012,N385HA,294.0
5159,2012,N386HA,294.0
5160,2012,N388HA,294.0
5161,2012,N389HA,294.0
5162,2012,N611NK,178.0
5163,2012,N612NK,178.0
5164,2012,N613NK,178.0
5165,2012,N614NK,178.0
5166,2012,N615NK,178.0
5167,2012,N616NK,178.0
5168,2012,N617NK,178.0
5169,2012,N692CA,76.0
5170,2012,N693CA,76.0
5171,2012,N851GT,0.0
5172,2012,N852GT,0.0
5173,2012,N853GT,0.0
5174,2012,N448QX,70.0
5175,2012,N38446,173.0
5176,2012,N36447,173.0
5177,2012,N78448,173.0
5178,2012,N81449,173.0
5179,2012,N39450,173.0
5180,2012,N38451,173.0
5181,2012,N68452,173.0
5182,2012,N68453,173.0
5183,2012,N38454,173.0
5184,2012,N34455,173.0
5185,2012,N37456,173.0
5186,2012,N28457,173.0
5187,2012,N38458,173.0
5188,2012,N38459,173.0
5189,2012,N34460,173.0
5190,2012,N39461,173.0
5191,2012,N37462,173.0
5192,2012,N39463,173.0
5193,2012,N37464,173.0
5194,2012,N27901,219.0
5195,2012,N26902,219.0
5196,2012,N27903,219.0
5197,2012,N20904,219.0
5198,2012,N45905,219.0
5199,2012,N26906,219.0
5200,2013,N8606C,175.0
5201,2013,N8607M,175.0
5202,2013,N8608N,175.0
5203,2013,N8609A,175.0
5204,2013,N8610A,175.0
5205,2013,N8611F,175.0
5206,2013,N8612K,175.0
5207,2013,N8613K,175.0
5208,2013,N8614M,175.0
5209,2013,N8615E,175.0
5210,2013,N8616C,175.0
5211,2013,N8617E,175.0
5212,2013,N8618N,175.0
5213,2013,N8619F,175.0
5214,2013,N8620H,175.0
5215,2013,N8621A,175.0
5216,2013,N8622A,175.0
5217,2013,N8623F,175.0
5218,2013,N401YX,76.0
5219,2013,N402YX,76.0
5220,2013,N403YX,76.0
5221,2013,N404YX,76.0
5222,2013,N405YX,76.0
5223,2013,N406YX,76.0
5224,2013,N407YX,76.0
5225,2013,N408YX,76.0
5226,2013,N409YX,76.0
5227,2013,N410YX,76.0
5228,2013,N411YX,76.0
5229,2013,N412YX,76.0
5230,2013,N413YX,76.0
5231,2013,N414YX,76.0
5232,2013,N415YX,76.0
5233,2013,N416YX,76.0
5234,2013,N417YX,76.0
5235,2013,N418YX,76.0
5236,2013,N419YX,76.0
5237,2013,N886CS,13.0
5238,2013,N36RP,8.0
5239,2013,N312AF,14.0
5240,2013,N288DG,13.0
5241,2013,N468GH,13.0
5242,2013,N650TP,13.0
5243,2013,N650XF,14.0
5244,2013,N650MS,14.0
5245,2013,N354UP,0.0
5246,2013,N355UP,0.0
5247,2013,N356UP,0.0
5248,2013,N357UP,0.0
5249,2013,N358UP,0.0
5250,2013,N359UP,0.0
5251,2013,N360UP,0.0
5252,2013,N361UP,0.0
5253,2013,N854GT,0.0
5254,2013,N272PQ,76.0
5255,2013,N279PQ,76.0
5256,2013,N292PQ,76.0
5257,2013,N293PQ,76.0
5258,2013,N294PQ,76.0
5259,2013,N295PQ,76.0
5260,2013,N296PQ,76.0
5261,2013,N297PQ,76.0
5262,2013,N298PQ,76.0
5263,2013,N299PQ,76.0
5264,2013,N300PQ,76.0
5265,2013,N301PQ,76.0
5266,2013,N101NN,102.0
5267,2013,N102NN,102.0
5268,2013,N103NN,102.0
5269,2013,N104NN,102.0
5270,2013,N105NN,102.0
5271,2013,N720AN,304.0
5272,2013,N721AN,304.0
5273,2013,N9008U,128.0
5274,2013,N9010R,128.0
5275,2013,N9011P,128.0
5276,2013,N9013A,128.0
5277,2013,N9015D,128.0
5278,2013,N913NN,160.0
5279,2013,N914NN,160.0
5280,2013,N915NN,160.0
5281,2013,N916NN,160.0
5282,2013,N917NN,160.0
5283,2013,N918NN,160.0
5284,2013,N919NN,160.0
5285,2013,N920NN,160.0
5286,2013,N921NN,160.0
5287,2013,N922NN,160.0
5288,2013,N923NN,160.0
5289,2013,N924NN,160.0
5290,2013,N925NN,160.0
5291,2013,N926NN,160.0
5292,2013,N927NN,160.0
5293,2013,N928NN,160.0
5294,2013,N929NN,160.0
5295,2013,N93003,128.0
5296,2013,N930NN,160.0
5297,2013,N931NN,160.0
5298,2013,N932NN,160.0
5299,2013,N933NN,160.0
5300,2013,N934NN,160.0
5301,2013,N935NN,160.0
5302,2013,N936NN,160.0
5303,2013,N937NN,160.0
5304,2013,N938NN,160.0
5305,2013,N939NN,160.0
5306,2013,N940NN,160.0
5307,2013,N941NN,160.0
5308,2013,N942NN,160.0
5309,2013,N943NN,160.0
5310,2013,N150UW,190.0
5311,2013,N151UW,187.0
5312,2013,N152UW,187.0
5313,2013,N153UW,187.0
5314,2013,N154UW,187.0
5315,2013,N155UW,187.0
5316,2013,N156UW,187.0
5317,2013,N157UW,187.0
5318,2013,N198UW,187.0
5319,2013,N199UW,187.0
5320,2013,N286AY,247.0
5321,2013,N287AY,247.0
5322,2013,N288AY,247.0
5323,2013,N289AY,247.0
5324,2013,N290AY,247.0
5325,2013,N3014R,128.0
5326,2013,N4005X,128.0
5327,2013,N5007E,128.0
5328,2013,N567UW,187.0
5329,2013,N568UW,187.0
5330,2013,N719AN,304.0
5331,2013,N722AN,304.0
5332,2013,N723AN,304.0
5333,2013,N724AN,304.0
5334,2013,N725AN,304.0
5335,2013,N726AN,304.0
5336,2013,N8001N,128.0
5337,2013,N8009T,128.0
5338,2013,N9002U,128.0
5339,2013,N9004F,128.0
5340,2013,N9006,128.0
5341,2013,N9012,128.0
5342,2013,N979UY,187.0
5343,2013,N572UW,187.0
5344,2013,N980UY,187.0
5345,2013,N981UY,187.0
5346,2013,N413AS,181.0
5347,2013,N423AS,181.0
5348,2013,N433AS,181.0
5349,2013,N440AS,181.0
5350,2013,N409AS,181.0
5351,2013,N419AS,181.0
5352,2013,N431AS,181.0
5353,2013,N435AS,181.0
5354,2013,N442AS,181.0
5355,2013,N361VA,146.0
5356,2013,N354JB,100.0
5357,2013,N355JB,100.0
5358,2013,N358JB,100.0
5359,2013,N368JB,100.0
5360,2013,N373JB,100.0
5361,2013,N374JB,100.0
5362,2013,N375JB,100.0
5363,2013,N827JB,162.0
5364,2013,N828JB,150.0
5365,2013,N834JB,150.0
5366,2013,N903JB,200.0
5367,2013,N905JB,200.0
5368,2013,N907JB,200.0
5369,2013,N913JB,200.0
5370,2013,N775DE,160.0
5371,2013,N776DE,160.0
5372,2013,N801DZ,180.0
5373,2013,N802DN,180.0
5374,2013,N803DN,180.0
5375,2013,N804DN,180.0
5376,2013,N805DN,180.0
5377,2013,N806DN,180.0
5378,2013,N807DN,180.0
5379,2013,N808DN,180.0
5380,2013,N809DN,180.0
5381,2013,N810DN,180.0
5382,2013,N811DZ,180.0
5383,2013,N812DN,180.0
5384,2013,N220FR,180.0
5385,2013,N228FR,180.0
5386,2013,N229FR,180.0
5387,2013,N35FE,0.0
5388,2013,N37FE,0.0
5389,2013,N39FE,0.0
5390,2013,N101FE,0.0
5391,2013,N102FE,0.0
5392,2013,N103FE,0.0
5393,2013,N104FE,0.0
5394,2013,N859FD,0.0
5395,2013,N895FD,0.0
5396,2013,N390HA,294.0
5397,2013,N391HA,294.0
5398,2013,N392HA,294.0
5399,2013,N393HA,294.0
5400,2013,N395HA,294.0
5401,2013,N618NK,178.0
5402,2013,N619NK,178.0
5403,2013,N620NK,178.0
5404,2013,N621NK,178.0
5405,2013,N622NK,178.0
5406,2013,N623NK,178.0
5407,2013,N624NK,178.0
5408,2013,N644GT,0.0
5409,2013,N450QX,70.0
5410,2013,N451QX,70.0
5411,2013,N452QX,70.0
5412,2013,N37465,173.0
5413,2013,N37466,173.0
5414,2013,N38467,173.0
5415,2013,N37468,173.0
5416,2013,N36469,173.0
5417,2013,N37470,173.0
5418,2013,N37471,173.0
5419,2013,N36472,173.0
5420,2013,N38473,173.0
5421,2013,N37474,173.0
5422,2013,N39475,173.0
5423,2013,N36476,173.0
5424,2013,N27477,173.0
5425,2013,N28478,173.0
5426,2013,N68801,173.0
5427,2013,N68802,173.0
5428,2013,N66803,173.0
5429,2013,N69804,173.0
5430,2013,N68805,173.0
5431,2013,N69806,173.0
5432,2013,N68807,173.0
5433,2013,N66808,173.0
5434,2013,N64809,173.0
5435,2013,N69810,173.0
5436,2013,N29907,219.0
5437,2013,N27908,219.0
5438,2014,N8624J,175.0
5439,2014,N8625A,175.0
5440,2014,N8626B,175.0
5441,2014,N8627B,175.0
5442,2014,N8628A,175.0
5443,2014,N8629A,175.0
5444,2014,N8630B,175.0
5445,2014,N8631A,175.0
5446,2014,N8632A,175.0
5447,2014,N8633A,175.0
5448,2014,N8634A,175.0
5449,2014,N8635F,175.0
5450,2014,N8637A,175.0
5451,2014,N8638A,175.0
5452,2014,N8639B,175.0
5453,2014,N8640D,175.0
5454,2014,N8641B,175.0
5455,2014,N8642E,175.0
5456,2014,N8643A,175.0
5457,2014,N8644C,175.0
5458,2014,N8645A,175.0
5459,2014,N8646B,175.0
5460,2014,N8647A,175.0
5461,2014,N8648A,175.0
5462,2014,N8649A,175.0
5463,2014,N8650F,175.0
5464,2014,N8651A,175.0
5465,2014,N8652B,175.0
5466,2014,N8653A,175.0
5467,2014,N8654B,175.0
5468,2014,N8655D,175.0
5469,2014,N8656B,175.0
5470,2014,N88301,76.0
5471,2014,N87302,76.0
5472,2014,N87303,76.0
5473,2014,N89304,76.0
5474,2014,N93305,76.0
5475,2014,N87306,76.0
5476,2014,N84307,76.0
5477,2014,N89308,76.0
5478,2014,N86309,76.0
5479,2014,N88310,76.0
5480,2014,N86311,76.0
5481,2014,N86312,76.0
5482,2014,N89313,76.0
5483,2014,N82314,76.0
5484,2014,N89315,76.0
5485,2014,N86316,76.0
5486,2014,N89317,76.0
5487,2014,N87318,76.0
5488,2014,N87319,76.0
5489,2014,N420YX,76.0
5490,2014,N421YX,76.0
5491,2014,N422YX,76.0
5492,2014,N423YX,76.0
5493,2014,N424YX,76.0
5494,2014,N425YX,76.0
5495,2014,N426YX,76.0
5496,2014,N427YX,76.0
5497,2014,N428YX,76.0
5498,2014,N429YX,76.0
5499,2014,N430YX,76.0
5500,2014,N431YX,76.0
5501,2014,N432YX,76.0
5502,2014,N433YX,76.0
5503,2014,N434YX,76.0
5504,2014,N435YX,76.0
5505,2014,N436YX,76.0
5506,2014,N437YX,76.0
5507,2014,N438YX,76.0
5508,2014,N439YX,76.0
5509,2014,N440YX,76.0
5510,2014,N441YX,76.0
5511,2014,N311CG,14.0
5512,2014,N278PC,9.0
5513,2014,N942JT,14.0
5514,2014,N142HC,13.0
5515,2014,N918TB,13.0
5516,2014,N302PQ,76.0
5517,2014,N303PQ,76.0
5518,2014,N305PQ,76.0
5519,2014,N308PQ,76.0
5520,2014,N310PQ,76.0
5521,2014,N313PQ,76.0
5522,2014,N314PQ,76.0
5523,2014,N329PQ,76.0
5524,2014,N330PQ,76.0
5525,2014,N331PQ,76.0
5526,2014,N337PQ,76.0
5527,2014,N341PQ,76.0
5528,2014,N304PQ,76.0
5529,2014,N306PQ,76.0
5530,2014,N307PQ,76.0
5531,2014,N309PQ,76.0
5532,2014,N311PQ,76.0
5533,2014,N315PQ,76.0
5534,2014,N316PQ,76.0
5535,2014,N319PQ,76.0
5536,2014,N320PQ,76.0
5537,2014,N324PQ,76.0
5538,2014,N325PQ,76.0
5539,2014,N326PQ,76.0
5540,2014,N335PQ,76.0
5541,2014,N336PQ,76.0
5542,2014,N944NN,160.0
5543,2014,N946NN,160.0
5544,2014,N947NN,160.0
5545,2014,N948NN,160.0
5546,2014,N949NN,160.0
5547,2014,N950NN,160.0
5548,2014,N951NN,160.0
5549,2014,N952NN,160.0
5550,2014,N953NN,160.0
5551,2014,N954NN,160.0
5552,2014,N955NN,160.0
5553,2014,N956NN,160.0
5554,2014,N957NN,160.0
5555,2014,N958NN,160.0
5556,2014,N959NN,160.0
5557,2014,N960NN,160.0
5558,2014,N961NN,160.0
5559,2014,N962NN,160.0
5560,2014,N963NN,160.0
5561,2014,N106NN,102.0
5562,2014,N107NN,102.0
5563,2014,N109NN,102.0
5564,2014,N116AN,102.0
5565,2014,N118NN,181.0
5566,2014,N119NN,181.0
5567,2014,N120EE,181.0
5568,2014,N121AN,181.0
5569,2014,N122NN,181.0
5570,2014,N123NN,181.0
5571,2014,N124AA,181.0
5572,2014,N125AA,181.0
5573,2014,N126AN,181.0
5574,2014,N127AA,181.0
5575,2014,N128AN,181.0
5576,2014,N129AA,181.0
5577,2014,N130AN,181.0
5578,2014,N70020,128.0
5579,2014,N90024,128.0
5580,2014,N9016,128.0
5581,2014,N9017P,128.0
5582,2014,N9018E,128.0
5583,2014,N9019F,128.0
5584,2014,N9021H,128.0
5585,2014,N9022G,128.0
5586,2014,N9023N,128.0
5587,2014,N9025B,128.0
5588,2014,N945NN,160.0
5589,2014,N114NN,102.0
5590,2014,N108NN,102.0
5591,2014,N110AN,102.0
5592,2014,N111ZM,102.0
5593,2014,N112AN,102.0
5594,2014,N113AN,102.0
5595,2014,N115NN,102.0
5596,2014,N117AN,102.0
5597,2014,N291AY,247.0
5598,2014,N292AY,247.0
5599,2014,N293AY,247.0
5600,2014,N575UW,187.0
5601,2014,N576UW,187.0
5602,2014,N578UW,187.0
5603,2014,N579UW,187.0
5604,2014,N580UW,187.0
5605,2014,N581UW,187.0
5606,2014,N582UW,187.0
5607,2014,N583UW,187.0
5608,2014,N584UW,187.0
5609,2014,N585UW,187.0
5610,2014,N586UW,187.0
5611,2014,N587UW,187.0
5612,2014,N727AN,304.0
5613,2014,N728AN,304.0
5614,2014,N729AN,304.0
5615,2014,N730AN,304.0
5616,2014,N731AN,304.0
5617,2014,N732AN,304.0
5618,2014,N912UY,187.0
5619,2014,N971UY,187.0
5620,2014,N573UW,187.0
5621,2014,N913US,187.0
5622,2014,N914UY,187.0
5623,2014,N915US,187.0
5624,2014,N459AS,181.0
5625,2014,N453AS,181.0
5626,2014,N457AS,181.0
5627,2014,N462AS,181.0
5628,2014,N467AS,181.0
5629,2014,N461AS,181.0
5630,2014,N464AS,181.0
5631,2014,N469AS,181.0
5632,2014,N471AS,181.0
5633,2014,N468AS,181.0
5634,2014,N934JB,159.0
5635,2014,N935JB,159.0
5636,2014,N937JB,159.0
5637,2014,N942JB,159.0
5638,2014,N943JT,159.0
5639,2014,N944JT,159.0
5640,2014,N945JT,159.0
5641,2014,N923JB,159.0
5642,2014,N929JB,159.0
5643,2014,N377DE,160.0
5644,2014,N813DN,180.0
5645,2014,N814DN,180.0
5646,2014,N815DN,180.0
5647,2014,N816DN,180.0
5648,2014,N817DN,180.0
5649,2014,N818DA,180.0
5650,2014,N819DN,180.0
5651,2014,N820DN,180.0
5652,2014,N821DN,180.0
5653,2014,N822DN,180.0
5654,2014,N823DN,180.0
5655,2014,N824DN,180.0
5656,2014,N825DN,180.0
5657,2014,N826DN,180.0
5658,2014,N827DN,180.0
5659,2014,N828DN,180.0
